ticket_id,customer_id,order_id,created_at,resolved_at,issue_type,priority,status,channel,customer_satisfaction_score,description
TKT00005860,CUST003580,ORD00021916,2025-01-06 18:51:36,,Order Cancellation,High,Open,Chat,,Customer reported an issue related to account access.
TKT00005861,CUST001015,ORD00000473,2023-03-08 08:38:26,2023-03-10 23:38:26,Delivery Delay,High,Resolved,Social Media,5.0,Customer reported an issue related to order cancellation.
TKT00005862,CUST003547,ORD00027451,2024-11-08 20:13:08,,Account Access,Medium,Open,Chat,,Customer reported an issue related to technical issue.
TKT00005863,CUST000588,ORD00003289,2023-04-18 02:10:42,2023-04-20 21:10:42,Damaged Product,Medium,Resolved,Chat,2.0,Customer reported an issue related to account access.
TKT00005864,CUST003362,ORD00006168,2023-03-04 20:08:09,2023-03-10 19:08:09,Wrong Product,High,Resolved,Web Form,2.0,Customer reported an issue related to wrong product.
TKT00005865,CUST003072,ORD00006142,2023-02-09 13:46:53,,Damaged Product,Critical,In Progress,Chat,,Customer reported an issue related to product information.
TKT00005866,CUST002538,,2025-10-06 00:50:54,,Delivery Delay,Low,In Progress,Phone,,Customer reported an issue related to payment issue.
TKT00005867,CUST003088,ORD00013422,2026-01-21 11:41:50,2026-01-23 19:41:50,Order Cancellation,High,Resolved,Email,2.0,Customer reported an issue related to delivery delay.
TKT00005868,CUST000381,,2023-08-09 21:48:10,,Refund Request,Medium,Open,Social Media,,Customer reported an issue related to refund request.
TKT00005869,CUST000048,ORD00016128,2026-01-26 08:49:16,2026-02-03 15:49:16,Payment Issue,Low,Closed,Web Form,3.0,Customer reported an issue related to delivery delay.
TKT00005870,CUST003238,ORD00028624,2023-03-31 00:56:02,,Account Access,High,Open,Web Form,,Customer reported an issue related to payment issue.
TKT00005871,CUST004662,ORD00009508,2023-04-09 14:23:35,2023-04-13 17:23:35,Delivery Delay,Medium,Closed,Social Media,2.0,Customer reported an issue related to payment issue.
TKT00005872,CUST002148,,2024-10-30 22:49:58,,Missing Item,Low,Open,Email,,Customer reported an issue related to technical issue.
TKT00005873,CUST004398,ORD00009487,2023-03-29 03:39:54,,Wrong Product,High,In Progress,Social Media,,Customer reported an issue related to wrong product.
TKT00005874,CUST004484,ORD00023840,2025-11-06 15:25:41,2025-11-09 22:25:41,Damaged Product,Low,Resolved,Web Form,5.0,Customer reported an issue related to technical issue.
TKT00005875,CUST000517,,2026-04-12 05:55:33,2026-04-15 08:55:33,Wrong Product,Low,Resolved,Web Form,5.0,Customer reported an issue related to account access.
TKT00005876,CUST003323,ORD00007085,2023-10-31 11:51:27,2023-11-02 09:51:27,Account Access,Medium,Resolved,Web Form,5.0,Customer reported an issue related to wrong product.
TKT00005877,CUST002979,ORD00008041,2024-09-16 20:22:05,,Order Cancellation,Critical,In Progress,Chat,,Customer reported an issue related to missing item.
TKT00005878,CUST000465,ORD00014001,2024-01-15 00:50:03,2024-01-15 07:50:03,Wrong Product,Low,Resolved,Chat,1.0,Customer reported an issue related to technical issue.
TKT00005879,CUST002850,,2024-12-28 04:41:24,2025-01-04 17:41:24,Wrong Product,Low,Closed,Web Form,5.0,Customer reported an issue related to payment issue.
TKT00005880,CUST004866,ORD00021703,2024-10-28 06:49:38,,Wrong Product,High,Open,Social Media,,Customer reported an issue related to missing item.
TKT00005881,CUST002942,ORD00006161,2026-04-16 06:18:02,2026-04-24 00:18:02,Wrong Product,Medium,Resolved,Chat,1.0,Customer reported an issue related to product information.
TKT00005882,CUST004332,ORD00020592,2025-02-14 22:13:19,2025-02-22 01:13:19,Refund Request,Critical,Resolved,Chat,4.0,Customer reported an issue related to technical issue.
TKT00005883,CUST004728,ORD00005578,2023-10-20 18:18:49,2023-10-29 00:18:49,Account Access,Critical,Resolved,Social Media,4.0,Customer reported an issue related to product information.
TKT00005884,CUST003666,,2025-08-31 19:09:57,,Missing Item,Medium,Open,Web Form,,Customer reported an issue related to technical issue.
TKT00005885,CUST001188,ORD00028024,2025-12-12 13:56:59,,Wrong Product,High,In Progress,Social Media,,Customer reported an issue related to product information.
TKT00005886,CUST000979,,2026-06-02 00:25:51,2026-06-05 11:25:51,Refund Request,High,Closed,Chat,1.0,Customer reported an issue related to delivery delay.
TKT00005887,CUST001064,ORD00023928,2025-02-17 11:24:45,,Damaged Product,High,Open,Social Media,,Customer reported an issue related to missing item.
TKT00005888,CUST002589,ORD00006629,2025-05-30 14:30:04,,Damaged Product,Medium,Open,Social Media,,Customer reported an issue related to product information.
TKT00005889,CUST004019,ORD00004011,2024-05-29 08:58:59,2024-06-04 00:58:59,Damaged Product,High,Resolved,Email,3.0,Customer reported an issue related to delivery delay.
TKT00005890,CUST002041,ORD00016536,2023-11-24 00:36:42,2023-12-02 07:36:42,Technical Issue,High,Resolved,Phone,3.0,Customer reported an issue related to account access.
TKT00005891,CUST000690,ORD00011280,2026-05-03 07:25:10,2026-05-07 06:25:10,Payment Issue,Critical,Closed,Phone,2.0,Customer reported an issue related to order cancellation.
TKT00005892,CUST001862,ORD00006144,2025-09-03 15:13:22,,Damaged Product,Low,Open,Social Media,,Customer reported an issue related to refund request.
TKT00005893,CUST002973,ORD00001032,2024-09-02 06:44:38,,Product Information,Medium,In Progress,Chat,,Customer reported an issue related to order cancellation.
TKT00005894,CUST004313,ORD00023358,2023-06-21 18:44:41,2023-06-23 04:44:41,Damaged Product,Critical,Closed,Web Form,2.0,Customer reported an issue related to order cancellation.
TKT00005895,CUST000008,ORD00011396,2024-04-25 01:39:25,,Account Access,Critical,Open,Social Media,,Customer reported an issue related to product information.
TKT00005896,CUST003404,ORD00011710,2024-08-02 16:38:35,2024-08-06 10:38:35,Refund Request,Medium,Closed,Phone,2.0,Customer reported an issue related to missing item.
TKT00005897,CUST002415,,2025-01-28 07:50:36,2025-01-28 16:50:36,Order Cancellation,Medium,Resolved,Social Media,4.0,Customer reported an issue related to technical issue.
TKT00005898,CUST004476,ORD00003194,2025-12-03 20:26:04,,Technical Issue,Critical,Open,Web Form,,Customer reported an issue related to missing item.
TKT00005899,CUST003671,ORD00014809,2026-01-07 03:07:12,2026-01-12 04:07:12,Missing Item,High,Closed,Web Form,2.0,Customer reported an issue related to payment issue.
TKT00005900,CUST000250,ORD00001982,2023-04-25 14:17:14,,Product Information,Medium,Open,Phone,,Customer reported an issue related to payment issue.
TKT00005901,CUST000925,ORD00006556,2025-05-27 21:51:01,2025-05-28 00:51:01,Product Information,Critical,Closed,Web Form,4.0,Customer reported an issue related to product information.
TKT00005902,CUST000102,ORD00026477,2023-06-05 12:23:38,2023-06-08 22:23:38,Payment Issue,High,Resolved,Phone,3.0,Customer reported an issue related to delivery delay.
TKT00005903,CUST000110,ORD00011497,2025-03-24 12:36:39,,Wrong Product,Low,Open,Chat,,Customer reported an issue related to damaged product.
TKT00005904,CUST001362,ORD00021226,2024-04-01 18:28:58,2024-04-07 05:28:58,Order Cancellation,High,Resolved,Email,4.0,Customer reported an issue related to account access.
TKT00005905,CUST000592,ORD00026082,2024-01-31 15:59:17,2024-02-09 00:59:17,Wrong Product,High,Closed,Phone,3.0,Customer reported an issue related to delivery delay.
TKT00005906,CUST004493,,2025-01-22 13:46:26,2025-01-23 23:46:26,Delivery Delay,High,Resolved,Chat,4.0,Customer reported an issue related to wrong product.
TKT00005907,CUST001814,ORD00024096,2023-01-17 03:33:01,2023-01-23 13:33:01,Product Information,Critical,Closed,Email,2.0,Customer reported an issue related to technical issue.
TKT00005908,CUST001603,ORD00015056,2024-03-01 12:25:14,2024-03-06 17:25:14,Technical Issue,Critical,Closed,Email,1.0,Customer reported an issue related to refund request.
TKT00005909,CUST000444,ORD00026130,2025-08-26 04:26:40,,Order Cancellation,Medium,Open,Email,,Customer reported an issue related to damaged product.
TKT00005910,CUST004428,,2024-05-21 02:35:10,,Wrong Product,Critical,In Progress,Email,,Customer reported an issue related to refund request.
TKT00005911,CUST004574,,2025-01-07 02:07:09,,Payment Issue,Critical,Open,Web Form,,Customer reported an issue related to payment issue.
TKT00005912,CUST001179,ORD00014230,2023-09-27 02:47:21,,Delivery Delay,High,Open,Social Media,,Customer reported an issue related to refund request.
TKT00005913,CUST001690,,2025-02-17 10:25:32,,Missing Item,Critical,Open,Email,,Customer reported an issue related to account access.
TKT00005914,CUST002821,ORD00004237,2026-01-11 21:03:36,,Product Information,Critical,Open,Chat,,Customer reported an issue related to missing item.
TKT00005915,CUST000678,ORD00011979,2026-05-29 11:39:04,,Damaged Product,High,In Progress,Social Media,,Customer reported an issue related to refund request.
TKT00005916,CUST000593,ORD00019617,2023-06-18 08:02:12,2023-06-26 13:02:12,Missing Item,Low,Resolved,Web Form,2.0,Customer reported an issue related to missing item.
TKT00005917,CUST002702,ORD00003942,2023-11-11 03:42:52,,Missing Item,Low,In Progress,Phone,,Customer reported an issue related to delivery delay.
TKT00005918,CUST004294,,2023-02-14 11:57:08,,Refund Request,Critical,Open,Web Form,,Customer reported an issue related to payment issue.
TKT00005919,CUST001729,ORD00016542,2025-01-23 16:35:18,2025-01-30 04:35:18,Account Access,Medium,Closed,Social Media,2.0,Customer reported an issue related to refund request.
TKT00005920,CUST002492,,2024-06-13 05:22:36,2024-06-20 04:22:36,Technical Issue,Low,Resolved,Web Form,1.0,Customer reported an issue related to damaged product.
TKT00005921,CUST003095,ORD00011344,2023-02-01 15:29:06,,Product Information,Medium,In Progress,Chat,,Customer reported an issue related to refund request.
TKT00005922,CUST000460,ORD00007731,2025-03-13 06:58:30,,Order Cancellation,Critical,Open,Social Media,,Customer reported an issue related to payment issue.
TKT00005923,CUST001988,ORD00019935,2025-08-12 22:27:03,,Damaged Product,Critical,In Progress,Chat,,Customer reported an issue related to missing item.
TKT00005924,CUST003457,,2026-03-10 21:33:49,2026-03-20 11:33:49,Damaged Product,Critical,Closed,Web Form,2.0,Customer reported an issue related to wrong product.
TKT00005925,CUST000385,ORD00010902,2025-02-15 04:06:43,2025-02-16 18:06:43,Order Cancellation,High,Closed,Web Form,5.0,Customer reported an issue related to order cancellation.
TKT00005926,CUST000414,,2023-09-20 17:36:31,,Damaged Product,Low,Open,Email,,Customer reported an issue related to damaged product.
TKT00005927,CUST004101,ORD00021153,2023-11-01 08:42:47,,Account Access,High,In Progress,Email,,Customer reported an issue related to refund request.
TKT00005928,CUST001780,ORD00001941,2023-01-30 21:11:45,,Order Cancellation,High,Open,Chat,,Customer reported an issue related to account access.
TKT00005929,CUST003235,ORD00010789,2024-11-22 07:42:26,,Account Access,High,Open,Social Media,,Customer reported an issue related to wrong product.
TKT00005930,CUST000952,ORD00007160,2024-03-18 13:18:07,2024-03-24 15:18:07,Product Information,Critical,Resolved,Web Form,3.0,Customer reported an issue related to wrong product.
TKT00005931,CUST003736,,2024-07-07 12:31:54,2024-07-10 21:31:54,Wrong Product,Medium,Closed,Chat,4.0,Customer reported an issue related to missing item.
TKT00005932,CUST000380,ORD00018819,2025-03-19 04:33:48,,Wrong Product,Low,In Progress,Web Form,,Customer reported an issue related to wrong product.
TKT00005933,CUST002987,ORD00005266,2026-03-17 22:40:55,,Product Information,Critical,In Progress,Email,,Customer reported an issue related to technical issue.
TKT00005934,CUST000375,ORD00017551,2024-01-13 10:44:10,,Wrong Product,Low,Open,Chat,,Customer reported an issue related to product information.
TKT00005935,CUST001368,ORD00004672,2023-02-15 09:08:40,2023-02-20 12:08:40,Damaged Product,Low,Closed,Phone,2.0,Customer reported an issue related to payment issue.
TKT00005936,CUST002435,ORD00029307,2024-09-26 18:48:20,2024-10-01 11:48:20,Delivery Delay,Medium,Closed,Email,1.0,Customer reported an issue related to refund request.
TKT00005937,CUST004740,ORD00005432,2023-12-22 14:43:12,,Refund Request,Low,Open,Chat,,Customer reported an issue related to product information.
TKT00005938,CUST004943,ORD00024093,2024-03-12 23:47:54,2024-03-18 06:47:54,Missing Item,Low,Resolved,Web Form,4.0,Customer reported an issue related to refund request.
TKT00005939,CUST002077,,2026-04-06 22:20:33,2026-04-15 23:20:33,Product Information,Medium,Resolved,Chat,2.0,Customer reported an issue related to product information.
TKT00005940,CUST004748,ORD00018197,2024-03-05 22:42:03,,Damaged Product,Medium,Open,Web Form,,Customer reported an issue related to wrong product.
TKT00005941,CUST004369,,2025-05-02 07:18:58,,Product Information,Critical,Open,Phone,,Customer reported an issue related to refund request.
TKT00005942,CUST004063,ORD00014392,2023-03-20 15:06:06,,Delivery Delay,Low,Open,Chat,,Customer reported an issue related to refund request.
TKT00005943,CUST004587,ORD00022877,2025-12-23 09:52:50,2025-12-25 06:52:50,Technical Issue,Medium,Closed,Phone,5.0,Customer reported an issue related to refund request.
TKT00005944,CUST001800,,2023-10-17 23:26:50,2023-10-26 22:26:50,Technical Issue,Low,Resolved,Email,3.0,Customer reported an issue related to wrong product.
TKT00005945,CUST000217,,2024-09-11 21:59:55,,Account Access,Medium,In Progress,Phone,,Customer reported an issue related to order cancellation.
TKT00005946,CUST001957,ORD00018583,2024-12-14 10:50:10,,Delivery Delay,Medium,In Progress,Social Media,,Customer reported an issue related to technical issue.
TKT00005947,CUST001670,ORD00007457,2025-04-01 12:23:58,,Refund Request,Medium,Open,Web Form,,Customer reported an issue related to payment issue.
TKT00005948,CUST004731,ORD00000054,2024-09-29 00:05:34,,Technical Issue,High,In Progress,Phone,,Customer reported an issue related to refund request.
TKT00005949,CUST004194,ORD00013701,2024-01-29 14:51:22,2024-01-31 20:51:22,Delivery Delay,Low,Resolved,Phone,5.0,Customer reported an issue related to delivery delay.
TKT00005950,CUST000264,ORD00019246,2025-05-18 19:30:23,,Payment Issue,High,In Progress,Web Form,,Customer reported an issue related to order cancellation.
TKT00005951,CUST001561,,2024-06-05 15:58:38,,Order Cancellation,Critical,In Progress,Web Form,,Customer reported an issue related to order cancellation.
TKT00005952,CUST003481,ORD00024470,2023-02-25 02:54:13,2023-02-26 21:54:13,Missing Item,Critical,Resolved,Social Media,2.0,Customer reported an issue related to missing item.
TKT00005953,CUST003211,ORD00017864,2025-07-01 10:03:28,2025-07-06 07:03:28,Missing Item,Low,Resolved,Chat,4.0,Customer reported an issue related to delivery delay.
TKT00005954,CUST001068,ORD00021894,2024-02-18 11:35:49,2024-02-20 02:35:49,Product Information,Medium,Closed,Web Form,5.0,Customer reported an issue related to account access.
TKT00005955,CUST001175,ORD00017012,2025-02-27 04:17:39,2025-03-02 18:17:39,Wrong Product,High,Closed,Social Media,2.0,Customer reported an issue related to delivery delay.
TKT00005956,CUST003890,,2023-05-13 11:03:56,2023-05-23 05:03:56,Wrong Product,High,Closed,Chat,4.0,Customer reported an issue related to damaged product.
TKT00005957,CUST002584,ORD00026580,2025-08-20 11:21:14,2025-08-21 16:21:14,,Medium,Closed,Phone,3.0,Customer reported an issue related to technical issue.
TKT00005958,CUST000809,ORD00007828,2023-08-21 05:22:12,2023-08-25 01:22:12,Missing Item,Critical,Closed,Phone,5.0,Customer reported an issue related to payment issue.
